# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Fri Feb 14 22:59:18 UTC 2025
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Attention: photometry includes extinction of Av=0.5, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.00152 -1.00761 9.00000 1.9461101294 2.5661786053    1.946  2.188  3.7199  2.370    6  0.000  0.330     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.215e-01 2.769e-01 1.645e-04 2.532e-04 6.622e-04 -1.000 1.604e-03 -0.701 -0.298 0.188 -0.963
0.00152 -1.00761 9.00000 1.9464676380 2.5661947838    1.946  2.231  3.7128  2.299    6  0.000  0.330     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.214e-01 2.769e-01 1.645e-04 2.532e-04 6.622e-04 -1.000 1.604e-03 -0.807 -0.396 0.107 -1.074
0.00152 -1.00761 9.00000 1.9465109110 2.5661967416    1.946  2.254  3.7103  2.267    6  0.000  0.330     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.214e-01 2.769e-01 1.645e-04 2.532e-04 6.622e-04 -1.000 1.604e-03 -0.864 -0.449 0.060 -1.132
0.00152 -1.00761 9.00000 1.9465358257 2.5661978688    1.946  2.278  3.7082  2.234    7  0.000  0.330     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.214e-01 2.769e-01 1.645e-04 2.532e-04 6.622e-04 -1.000 1.604e-03 -0.925 -0.507 0.007 -1.195
0.00152 -1.00761 9.00000 1.9465765953 2.5661997132    1.946  2.293  3.7071  2.215    7  0.000  0.330     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.214e-01 2.769e-01 1.645e-04 2.532e-04 6.622e-04 -1.000 1.604e-03 -0.963 -0.543 -0.026 -1.233
0.00152 -1.00761 9.00000 1.9466469288 2.5662028948    1.946  2.314  3.7056  2.187    7  0.000  0.330     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.214e-01 2.769e-01 1.645e-04 2.532e-04 6.622e-04 -1.000 1.604e-03 -1.016 -0.594 -0.074 -1.287
0.00152 -1.00761 9.00000 1.9469377995 2.5662160499    1.946  2.315  3.7055  2.186    7  0.000  0.330     0.00     0.00     0.00     0.00     0.00 -1 -1.22e-25      0.00 7.214e-01 2.769e-01 1.645e-04 2.532e-04 6.621e-04 -1.000 1.679e-03 -1.018 -0.597 -0.076 -1.289
0.00152 -1.00761 9.00000 1.9479869604 2.5662634624    1.947  2.326  3.7044  2.171    7  0.000  0.330     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-11      0.00 7.214e-01 2.767e-01 1.645e-04 2.533e-04 6.621e-04 -1.000 1.890e-03 -1.044 -0.621 -0.097 -1.316
0.00152 -1.00761 9.00000 1.9483188391 2.5662784481    1.947  2.345  3.7028  2.146    7  0.000  0.330     0.00     0.00     0.00     0.00     0.00 -1 -2.43e-10      0.00 7.214e-01 2.767e-01 1.645e-04 2.534e-04 6.620e-04 -1.000 1.904e-03 -1.093 -0.667 -0.139 -1.365
0.00152 -1.00761 9.00000 1.9486738443 2.5662944715    1.948  2.374  3.7005  2.107    7  0.000  0.330     0.00     0.00     0.00     0.00     0.00 -1 -2.83e-10      0.00 7.214e-01 2.767e-01 1.645e-04 2.534e-04 6.620e-04 -1.000 1.904e-03 -1.165 -0.736 -0.203 -1.439
0.00152 -1.00761 9.00000 1.9490408897 2.5663110313    1.948  2.409  3.6978  2.062    7  0.000  0.330     0.00     0.00     0.00     0.00     0.00 -1 -3.39e-10      0.00 7.214e-01 2.767e-01 1.645e-04 2.534e-04 6.620e-04 -1.000 1.904e-03 -1.252 -0.818 -0.278 -1.527
0.00152 -1.00761 9.00000 1.9493750334 2.5663261005    1.948  2.447  3.6950  2.013    7  0.000  0.330     0.00     0.00     0.00     0.00     0.00 -1 -4.14e-10      0.00 7.214e-01 2.767e-01 1.644e-04 2.534e-04 6.620e-04 -1.000 1.904e-03 -1.347 -0.908 -0.360 -1.622
0.00152 -1.00761 9.00000 1.9496854544 2.5663400945    1.948  2.488  3.6919  1.959    7  0.000  0.330     0.00     0.00     0.00     0.00     0.00 -1 -5.16e-10      0.00 7.214e-01 2.767e-01 1.644e-04 2.535e-04 6.619e-04 -1.000 1.904e-03 -1.451 -1.006 -0.450 -1.727
0.00152 -1.00761 9.00000 1.9498914480 2.5663493780    1.948  2.519  3.6886  1.916    7  0.000  0.330     4.15     3.16     2.35     1.74     1.42  4 -6.11e-10      0.00 7.214e-01 2.767e-01 1.644e-04 2.535e-04 6.619e-04 -1.000 1.904e-03 -1.526 -1.075 -0.510 -1.802
0.00152 -1.00761 9.00000 1.9500000477 2.5663542714    1.948  2.535  3.6871  1.893    7  0.000  0.330     4.35     3.30     2.45     1.82     1.48  4 -6.68e-10      0.00 7.214e-01 2.767e-01 1.644e-04 2.535e-04 6.619e-04 -1.000 1.904e-03 -1.568 -1.113 -0.544 -1.844
0.00152 -1.00761 9.00000 1.9501633644 2.5663616290    1.948  2.562  3.6852  1.859    7  0.000  0.329     4.65     3.51     2.59     1.93     1.57  4 -7.63e-10      0.00 7.214e-01 2.767e-01 1.644e-04 2.535e-04 6.619e-04 -1.000 1.904e-03 -1.634 -1.175 -0.600 -1.910
0.00152 -1.00761 9.00000 1.9503694773 2.5663709127    1.948  2.599  3.6825  1.810    7  0.000  0.329     5.13     3.83     2.82     2.10     1.71  4  -9.3e-10      0.00 7.214e-01 2.767e-01 1.644e-04 2.536e-04 6.619e-04 -1.000 1.904e-03 -1.728 -1.265 -0.682 -2.005
0.00152 -1.00761 9.00000 1.9505170584 2.5663775586    1.948  2.633  3.6800  1.766    7  0.000  0.329     5.59     4.15     3.04     2.27     1.84  4 -1.11e-09      0.00 7.214e-01 2.767e-01 1.642e-04 2.537e-04 6.619e-04 -1.000 1.904e-03 -1.813 -1.345 -0.755 -2.092
0.00152 -1.00761 9.00000 1.9506126642 2.5663818633    1.948  2.661  3.6773  1.728    7  0.000  0.328     6.04     4.45     3.25     2.42     1.97  4 -1.28e-09      0.00 7.214e-01 2.767e-01 1.639e-04 2.540e-04 6.619e-04 -1.000 1.905e-03 -1.883 -1.410 -0.811 -2.163
0.00152 -1.00761 9.00000 1.9507046938 2.5663860065    1.948  2.687  3.6746  1.691    7  0.000  0.327     6.51     4.75     3.47     2.59     2.11  4 -1.48e-09      0.00 7.214e-01 2.767e-01 1.635e-04 2.545e-04 6.619e-04 -1.000 1.905e-03 -1.949 -1.470 -0.862 -2.229
0.00152 -1.00761 9.00000 1.9508522749 2.5663926498    1.948  2.726  3.6716  1.640    7  0.000  0.326     7.19     5.21     3.78     2.83     2.30  4  -1.8e-09      0.00 7.214e-01 2.767e-01 1.631e-04 2.549e-04 6.619e-04 -1.000 1.905e-03 -2.045 -1.560 -0.941 -2.326
0.00152 -1.00761 9.00000 1.9509849548 2.5663986213    1.948  2.760  3.6690  1.595    7  0.000  0.325     7.87     5.65     4.09     3.06     2.49  4 -2.15e-09      0.00 7.214e-01 2.767e-01 1.627e-04 2.554e-04 6.618e-04 -1.000 1.905e-03 -2.131 -1.641 -1.013 -2.413
0.00152 -1.00761 9.00000 1.9511139393 2.5664044256    1.947  2.796  3.6663  1.549    7  0.000  0.323     8.62     6.14     4.42     3.31     2.70  4 -2.59e-09      0.00 7.214e-01 2.767e-01 1.621e-04 2.561e-04 6.618e-04 -1.000 1.905e-03 -2.219 -1.722 -1.084 -2.500
0.00152 -1.00761 9.00000 1.9512395859 2.5664100789    1.947  2.831  3.6637  1.503    7  0.000  0.322     9.46     6.67     4.79     3.60     2.93  4 -3.08e-09      0.00 7.214e-01 2.767e-01 1.615e-04 2.569e-04 6.618e-04 -1.000 1.906e-03 -2.308 -1.804 -1.157 -2.588
0.00152 -1.00761 9.00000 1.9513615370 2.5664155651    1.947  2.868  3.6608  1.455    7  0.000  0.321    10.41     7.28     5.21     3.91     3.19  4  -3.7e-09      0.00 7.214e-01 2.767e-01 1.610e-04 2.576e-04 6.618e-04 -1.000 1.866e-03 -2.399 -1.886 -1.228 -2.678
0.00152 -1.00761 9.00000 1.9514778852 2.5664207985    1.946  2.904  3.6580  1.407    7  0.000  0.320    11.44     7.93     5.65     4.25     3.47  4 -4.45e-09      0.00 7.214e-01 2.767e-01 1.605e-04 2.582e-04 6.617e-04 -1.000 1.903e-03 -2.490 -1.968 -1.299 -2.767
0.00152 -1.00761 9.00000 1.9515870810 2.5664257095    1.945  2.940  3.6553  1.360    7  0.000  0.319    12.56     8.63     6.13     4.62     3.76  4 -5.33e-09      0.00 7.214e-01 2.767e-01 1.600e-04 2.588e-04 6.616e-04 -1.000 1.923e-03 -2.580 -2.047 -1.367 -2.853
0.00152 -1.00761 9.00000 1.9516907930 2.5664303733    1.944  2.975  3.6524  1.313    7  0.000  0.319    13.78     9.40     6.64     5.01     4.08  4 -6.38e-09      0.00 7.213e-01 2.767e-01 1.596e-04 2.594e-04 6.614e-04 -1.000 1.962e-03 -2.668 -2.123 -1.433 -2.936
0.00152 -1.00761 9.00000 1.9517923594 2.5664349400    1.943  3.010  3.6496  1.267    7  0.000  0.318    15.13    10.22     7.20     5.44     4.43  4 -7.58e-09      0.00 7.213e-01 2.767e-01 1.593e-04 2.600e-04 6.612e-04 -1.000 1.962e-03 -2.756 -2.200 -1.499 -3.020
0.00152 -1.00761 9.00000 1.9518938065 2.5664395009    1.942  3.046  3.6467  1.220    7  0.000  0.318    16.61    11.13     7.81     5.90     4.82  4  -9.1e-09      0.00 7.213e-01 2.767e-01 1.590e-04 2.605e-04 6.610e-04 -1.000 1.962e-03 -2.844 -2.275 -1.562 -3.102
0.00152 -1.00761 9.00000 1.9519964457 2.5664441148    1.941  3.081  3.6438  1.172    7  0.000  0.317    18.25    12.12     8.47     6.41     5.23  4 -1.08e-08      0.00 7.213e-01 2.768e-01 1.588e-04 2.610e-04 6.608e-04 -1.000 1.961e-03 -2.932 -2.350 -1.626 -3.184
0.00152 -1.00761 9.00000 1.9521025419 2.5664488835    1.939  3.116  3.6408  1.124    7  0.000  0.317    20.07    13.22     9.20     6.97     5.69  4 -1.29e-08      0.00 7.213e-01 2.768e-01 1.586e-04 2.615e-04 6.605e-04 -1.000 1.943e-03 -3.021 -2.426 -1.690 -3.268
0.00152 -1.00761 9.00000 1.9522138834 2.5664538873    1.937  3.154  3.6377  1.074    7  0.000  0.317    22.19    14.48    10.04     7.62     6.22  3 -1.55e-08      0.00 7.213e-01 2.768e-01 1.584e-04 2.619e-04 6.603e-04 -1.000 1.904e-03 -3.115 -2.505 -1.756 -3.355
0.00152 -1.00761 9.00000 1.9523248672 2.5664588744    1.934  3.200  3.6338  1.012    7  0.000  0.317    25.09    16.18    11.16     8.49     6.93  3 -1.93e-08      0.00 7.212e-01 2.769e-01 1.581e-04 2.622e-04 6.601e-04 -1.000 1.903e-03 -3.229 -2.599 -1.834 -3.459
0.00152 -1.00761 9.00000 1.9523822069 2.5664614507    1.932  3.242  3.6302  0.955    7  0.000  0.317    28.10    17.93    12.32     9.38     7.66  3 -2.36e-08      0.00 7.212e-01 2.769e-01 1.580e-04 2.626e-04 6.599e-04 -1.000 1.902e-03 -3.335 -2.686 -1.905 -3.555
0.00152 -1.00761 9.00000 1.9524346590 2.5664638073    1.930  3.286  3.6264  0.895    7  0.000  0.316    31.67    19.99    13.66    10.42     8.51  3 -2.94e-08      0.00 7.212e-01 2.769e-01 1.579e-04 2.629e-04 6.598e-04 -1.000 1.903e-03 -3.446 -2.775 -1.975 -3.655
0.00152 -1.00761 9.00000 1.9524891376 2.5664662548    1.927  3.330  3.6226  0.835    7  0.000  0.316    35.66    22.26    15.14    11.56     9.45  3 -3.62e-08      0.00 7.212e-01 2.769e-01 1.578e-04 2.630e-04 6.597e-04 -1.000 1.904e-03 -3.555 -2.862 -2.044 -3.753
0.00152 -1.00761 9.00000 1.9525563717 2.5664692750    1.923  3.378  3.6184  0.770    7  0.000  0.316    40.57    25.02    16.93    12.95    10.59  3 -4.57e-08      0.00 7.212e-01 2.769e-01 1.578e-04 2.630e-04 6.597e-04 -1.000 1.904e-03 -3.674 -2.957 -2.118 -3.860
0.00152 -1.00761 9.00000 1.9526154995 2.5664719310    1.919  3.453  3.6120  0.668    7  0.000  0.316    49.68    30.06    20.17    15.48    12.66  2 -6.47e-08      0.00 7.212e-01 2.769e-01 1.577e-04 2.631e-04 6.596e-04 -1.000 1.904e-03 -3.862 -3.104 -2.231 -4.025
0.00152 -1.00761 9.00000 1.9526191950 2.5664720970    1.919  3.453  3.6118  0.668    7  0.000  0.316    49.74    30.09    20.19    15.49    12.67  2 -6.48e-08      0.00 7.212e-01 2.769e-01 1.577e-04 2.633e-04 6.595e-04 -1.000 1.904e-03 -3.862 -3.103 -2.230 -4.025
0.00152 -1.00761 9.00000 1.9526197910 2.5664721238    1.919  3.440  3.6129  0.684    7  0.000  0.316    48.12    29.21    19.62    15.05    12.31  2  -6.1e-08      0.00 7.212e-01 2.769e-01 1.577e-04 2.633e-04 6.595e-04 -1.000 1.904e-03 -3.831 -3.078 -2.210 -3.997
0.00152 -1.00761 9.00000 1.9526201487 2.5664721398    1.919  3.428  3.6141  0.702    7  0.000  0.316    46.46    28.29    19.04    14.59    11.93  2 -5.73e-08      0.00 7.212e-01 2.769e-01 1.577e-04 2.633e-04 6.595e-04 -1.000 1.904e-03 -3.799 -3.054 -2.192 -3.970
0.00152 -1.00761 9.00000 1.9526220560 2.5664722255    1.918  3.446  3.6123  0.677    7  0.000  0.316    48.86    29.61    19.88    15.25    12.47  2 -6.26e-08      0.00 7.212e-01 2.769e-01 1.577e-04 2.633e-04 6.594e-04 -1.000 1.904e-03 -3.844 -3.089 -2.218 -4.009
0.00152 -1.00761 9.00000 1.9526238441 2.5664723058    1.918  3.467  3.6105  0.647    7  0.000  0.316    51.77    31.21    20.90    16.05    13.12  2 -6.93e-08      0.00 7.212e-01 2.769e-01 1.577e-04 2.634e-04 6.594e-04 -1.000 1.904e-03 -3.898 -3.131 -2.251 -4.057
0.00152 -1.00761 9.00000 1.9526258707 2.5664723968    1.918  3.489  3.6086  0.618    7  0.000  0.316    54.86    32.89    21.98    16.89    13.81  2 -7.68e-08      0.00 7.212e-01 2.769e-01 1.577e-04 2.634e-04 6.594e-04 -1.000 1.904e-03 -3.952 -3.172 -2.282 -4.104
0.00152 -1.00761 9.00000 1.9526290894 2.5664725414    1.918  3.514  3.6063  0.584    7  0.000  0.316    58.78    35.01    23.33    17.94    14.68  2 -8.65e-08      0.00 7.212e-01 2.769e-01 1.577e-04 2.634e-04 6.594e-04 -1.000 1.904e-03 -4.016 -3.221 -2.318 -4.159
0.00152 -1.00761 9.00000 1.9526333809 2.5664727342    1.917  3.542  3.6038  0.546    7  0.582  0.316    63.37    37.48    24.90    19.17    15.68  2 -9.83e-08      0.00 7.212e-01 2.769e-01 1.576e-04 2.635e-04 6.594e-04 -1.000 1.904e-03 -4.085 -3.272 -2.355 -4.217
0.00152 -1.00761 9.00000 1.9526398182 2.5664730233    1.916  3.568  3.6014  0.510    7  0.582  0.316    68.03    39.97    26.48    20.40    16.69  2 -1.11e-07      0.00 7.212e-01 2.769e-01 1.576e-04 2.635e-04 6.594e-04 -1.000 1.904e-03 -4.149 -3.321 -2.390 -4.272
0.00152 -1.00761 9.00000 1.9526531696 2.5664736230    1.914  3.600  3.5984  0.466    7  0.573  0.316    74.36    43.32    28.59    22.06    18.05  2 -1.28e-07      0.00 7.212e-01 2.769e-01 1.576e-04 2.635e-04 6.594e-04 -1.000 1.904e-03 -4.230 -3.379 -2.430 -4.341
0.00152 -1.00761 9.00000 1.9526623487 2.5664740353    1.912  3.608  3.5976  0.454    7  0.573  0.316    76.16    44.28    29.19    22.53    18.44  2 -1.34e-07      0.00 7.212e-01 2.769e-01 1.576e-04 2.635e-04 6.594e-04 -1.000 1.904e-03 -4.251 -3.394 -2.439 -4.358
0.00152 -1.00761 9.00000 1.9526630640 2.5664740674    1.912  3.608  3.5976  0.453    8  0.573  0.334    76.17    44.28    29.19    22.53    18.44  2 -1.33e-07      0.00 7.212e-01 2.772e-01 1.673e-04 2.636e-04 6.626e-04 -1.000 1.596e-03 -4.251 -3.394 -2.439 -4.358
0.00152 -1.00761 9.00000 1.9526641369 2.5664741156    1.911  3.503  3.6067  0.595    8  0.573  0.337    57.42    34.28    22.86    17.58    14.38  2 -8.23e-08      0.00 7.212e-01 2.772e-01 1.673e-04 2.636e-04 6.626e-04 -1.000 1.596e-03 -3.987 -3.195 -2.294 -4.132
0.00152 -1.00761 9.00000 1.9526646137 2.5664741370    1.911  3.457  3.6107  0.657    8  0.573  0.337    50.76    30.66    20.55    15.78    12.90  2 -6.68e-08      0.00 7.212e-01 2.772e-01 1.673e-04 2.636e-04 6.626e-04 -1.000 1.596e-03 -3.873 -3.108 -2.229 -4.033
0.00152 -1.00761 9.00000 1.9526669979 2.5664742441    1.911  3.244  3.6295  0.945    8  0.573  0.337    28.57    18.22    12.50     9.52     7.78  3 -2.48e-08      0.00 7.212e-01 2.772e-01 1.674e-04 2.636e-04 6.626e-04 -1.000 1.596e-03 -3.341 -2.688 -1.903 -3.559
0.00152 -1.00761 9.00000 1.9526706934 2.5664744101    1.910  3.194  3.6339  1.012    8  0.573  0.337    24.95    16.12    11.12     8.46     6.90  3 -1.95e-08      0.00 7.212e-01 2.772e-01 1.674e-04 2.636e-04 6.626e-04 -1.000 1.596e-03 -3.215 -2.586 -1.821 -3.445
0.00152 -1.00761 9.00000 1.9526755810 2.5664746296    1.910  3.240  3.6297  0.949    8  0.573  0.337    28.29    18.06    12.40     9.44     7.71  3 -2.43e-08      0.00 7.212e-01 2.772e-01 1.674e-04 2.636e-04 6.626e-04 -1.000 1.596e-03 -3.331 -2.679 -1.896 -3.550
0.00152 -1.00761 9.00000 1.9526818991 2.5664749133    1.909  3.361  3.6190  0.785    8  0.574  0.337    39.27    24.30    16.46    12.59    10.29  3 -4.31e-08      0.00 7.212e-01 2.772e-01 1.674e-04 2.636e-04 6.626e-04 -1.000 1.596e-03 -3.634 -2.919 -2.084 -3.820
0.00152 -1.00761 9.00000 1.9526896477 2.5664752614    1.907  3.483  3.6081  0.620    8  0.574  0.337    54.59    32.75    21.88    16.82    13.75  2 -7.56e-08      0.00 7.212e-01 2.772e-01 1.675e-04 2.636e-04 6.626e-04 -1.000 1.596e-03 -3.937 -3.155 -2.263 -4.087
0.00152 -1.00761 9.00000 1.9526988268 2.5664756736    1.906  3.568  3.6006  0.505    8  0.574  0.337    68.68    40.32    26.69    20.58    16.84  2 -1.11e-07      0.00 7.212e-01 2.772e-01 1.675e-04 2.636e-04 6.626e-04 -1.000 1.596e-03 -4.149 -3.315 -2.380 -4.269
0.00152 -1.00761 9.00000 1.9527096748 2.5664761608    1.904  3.612  3.5965  0.443    8  0.575  0.337    77.62    45.04    29.67    22.91    18.75  2 -1.37e-07      0.00 7.212e-01 2.772e-01 1.676e-04 2.636e-04 6.626e-04 -1.000 1.596e-03 -4.261 -3.396 -2.434 -4.363
0.00152 -1.00761 9.00000 1.9527219534 2.5664767123    1.902  3.632  3.5947  0.416    8  0.575  0.337    81.91    47.29    31.08    24.02    19.66  2 -1.49e-07      0.00 7.212e-01 2.772e-01 1.676e-04 2.636e-04 6.626e-04 -1.000 1.596e-03 -4.309 -3.430 -2.456 -4.403
0.00152 -1.00761 9.00000 1.9527360201 2.5664773440    1.900  3.641  3.5937  0.403    8  0.576  0.337    84.15    48.46    31.82    24.60    20.13  2 -1.56e-07      0.00 7.212e-01 2.772e-01 1.677e-04 2.636e-04 6.626e-04 -1.000 1.596e-03 -4.332 -3.446 -2.465 -4.422
0.00152 -1.00761 9.00000 1.9527364969 2.5664773654    1.900  3.609  3.5964  0.445    8  0.576  0.338    77.31    44.88    29.57    22.83    18.69  2 -1.36e-07      0.00 7.212e-01 2.772e-01 1.678e-04 2.636e-04 6.626e-04 -1.000 1.596e-03 -4.253 -3.388 -2.426 -4.356
0.00152 -1.00761 9.00000 1.9527381659 2.5664774404    1.899  3.497  3.6064  0.597    8  0.576  0.338    57.06    34.09    22.74    17.49    14.30  2 -8.17e-08      0.00 7.212e-01 2.772e-01 1.681e-04 2.636e-04 6.627e-04 -1.000 1.597e-03 -3.972 -3.178 -2.276 -4.115
0.00152 -1.00761 9.00000 1.9527412653 2.5664775796    1.899  3.286  3.6250  0.882    8  0.576  0.339    32.29    20.36    13.90    10.61     8.67  3 -3.08e-08      0.00 7.212e-01 2.772e-01 1.687e-04 2.636e-04 6.628e-04 -1.000 1.597e-03 -3.445 -2.766 -1.961 -3.650
0.00152 -1.00761 9.00000 1.9527460337 2.5664777937    1.898  3.236  3.6294  0.950    8  0.576  0.341    28.18    18.00    12.36     9.41     7.69  3 -2.43e-08      0.00 7.212e-01 2.772e-01 1.695e-04 2.636e-04 6.630e-04 -1.000 1.598e-03 -3.319 -2.666 -1.882 -3.537
0.00152 -1.00761 9.00000 1.9527525902 2.5664780882    1.897  3.283  3.6252  0.886    8  0.577  0.343    32.02    20.21    13.80    10.53     8.60  3 -3.04e-08      0.00 7.212e-01 2.772e-01 1.706e-04 2.636e-04 6.632e-04 -1.000 1.600e-03 -3.437 -2.759 -1.955 -3.642
0.00152 -1.00761 9.00000 1.9527609348 2.5664784630    1.895  3.403  3.6146  0.723    8  0.577  0.346    44.33    27.13    18.28    14.01    11.45  3 -5.34e-08      0.00 7.212e-01 2.772e-01 1.720e-04 2.636e-04 6.635e-04 -1.000 1.601e-03 -3.737 -2.995 -2.137 -3.909
0.00152 -1.00761 9.00000 1.9527713060 2.5664789287    1.893  3.523  3.6039  0.560    8  0.578  0.349    61.39    36.43    24.23    18.65    15.26  2 -9.28e-08      0.00 7.211e-01 2.773e-01 1.736e-04 2.636e-04 6.638e-04 -1.000 1.603e-03 -4.037 -3.226 -2.310 -4.170
0.00152 -1.00761 9.00000 1.9527835846 2.5664794801    1.891  3.607  3.5964  0.446    8  0.578  0.352    77.10    44.78    29.50    22.78    18.64  2 -1.36e-07      0.00 7.211e-01 2.773e-01 1.754e-04 2.636e-04 6.642e-04 -1.000 1.606e-03 -4.246 -3.381 -2.419 -4.348
0.00152 -1.00761 9.00000 1.9527978897 2.5664801225    1.889  3.652  3.5924  0.384    8  0.579  0.356    87.21    50.06    32.81    25.38    20.78  2 -1.67e-07      0.00 7.210e-01 2.773e-01 1.775e-04 2.636e-04 6.646e-04 -1.000 1.608e-03 -4.359 -3.463 -2.473 -4.443
0.00152 -1.00761 9.00000 1.9528143406 2.5664808613    1.886  3.672  3.5905  0.355    8  0.580  0.360    92.32    52.71    34.47    26.68    21.85  2 -1.84e-07      0.00 7.210e-01 2.774e-01 1.796e-04 2.636e-04 6.651e-04 -1.000 1.611e-03 -4.410 -3.500 -2.498 -4.486
0.00152 -1.00761 9.00000 1.9528329372 2.5664816964    1.882  3.683  3.5894  0.339    8  0.581  0.364    95.29    54.24    35.42    27.44    22.46  2 -1.95e-07      0.00 7.210e-01 2.774e-01 1.817e-04 2.636e-04 6.657e-04 -1.000 1.613e-03 -4.438 -3.519 -2.509 -4.509
0.00152 -1.00761 9.00000 1.9528335333 2.5664817232    1.882  3.661  3.5914  0.369    8  0.581  0.373    89.72    51.36    33.62    26.02    21.30  2 -1.76e-07      0.00 7.209e-01 2.775e-01 1.863e-04 2.636e-04 6.660e-04 -1.000 1.618e-03 -4.382 -3.478 -2.482 -4.462
0.00152 -1.00761 9.00000 1.9528354406 2.5664818088    1.881  3.550  3.6012  0.520    8  0.581  0.381    66.42    39.13    25.93    19.99    16.35  2 -1.07e-07      0.00 7.209e-01 2.775e-01 1.906e-04 2.636e-04 6.664e-04 -1.000 1.623e-03 -4.104 -3.275 -2.344 -4.227
0.00152 -1.00761 9.00000 1.9528392553 2.5664819801    1.880  3.341  3.6197  0.802    8  0.581  0.396    37.81    23.50    15.94    12.19     9.96  3 -4.12e-08      0.00 7.208e-01 2.776e-01 1.982e-04 2.636e-04 6.671e-04 -1.000 1.632e-03 -3.583 -2.874 -2.042 -3.772
0.00152 -1.00761 9.00000 1.9528448582 2.5664822317    1.879  3.289  3.6243  0.872    8  0.581  0.417    32.86    20.70    14.12    10.78     8.81  3 -3.23e-08      0.00 7.207e-01 2.776e-01 2.089e-04 2.635e-04 6.681e-04 -1.000 1.643e-03 -3.453 -2.770 -1.961 -3.656
0.00152 -1.00761 9.00000 1.9528526068 2.5664825797    1.877  3.336  3.6201  0.808    8  0.582  0.442    37.29    23.21    15.75    12.05     9.84  3 -4.03e-08      0.00 7.206e-01 2.778e-01 2.221e-04 2.635e-04 6.694e-04 -1.000 1.658e-03 -3.569 -2.862 -2.032 -3.759
0.00152 -1.00761 9.00000 1.9528626204 2.5664830293    1.875  3.452  3.6097  0.649    8  0.582  0.470    51.19    30.92    20.71    15.91    13.01  2 -6.94e-08      0.00 7.204e-01 2.779e-01 2.364e-04 2.634e-04 6.709e-04 -1.000 1.674e-03 -3.861 -3.089 -2.205 -4.016
0.00152 -1.00761 9.00000 1.9528747797 2.5664835753    1.872  3.568  3.5993  0.492    8  0.583  0.496    70.14    41.11    27.18    20.97    17.16  2 -1.18e-07      0.00 7.203e-01 2.780e-01 2.502e-04 2.634e-04 6.724e-04 -1.000 1.689e-03 -4.150 -3.306 -2.364 -4.264
0.00152 -1.00761 9.00000 1.9528894424 2.5664842337    1.869  3.648  3.5920  0.382    8  0.584  0.516    87.31    50.11    32.84    25.41    20.80  2  -1.7e-07      0.00 7.202e-01 2.781e-01 2.609e-04 2.633e-04 6.738e-04 -1.000 1.702e-03 -4.350 -3.451 -2.460 -4.432
0.00152 -1.00761 9.00000 1.9529063702 2.5664849938    1.865  3.690  3.5881  0.323    8  0.585  0.525    98.17    55.71    36.33    28.16    23.06  2 -2.06e-07      0.00 7.201e-01 2.782e-01 2.658e-04 2.633e-04 6.749e-04 -1.000 1.708e-03 -4.456 -3.526 -2.508 -4.521
0.00152 -1.00761 9.00000 1.9529259205 2.5664858716    1.861  3.709  3.5863  0.296    8  0.586  0.515   103.53    58.45    38.04    29.51    24.16  2 -2.26e-07      0.00 7.200e-01 2.783e-01 2.610e-04 2.633e-04 6.755e-04 -1.000 1.704e-03 -4.502 -3.558 -2.527 -4.559
